Timestamp,Time (ms)
1691534992379,44.0
1691534992579,43.4
1691534992779,44.4
1691534992979,67.3
1691534993179,75.9
1691535272371,68.4
1691535272571,42.6
1691535272771,61.4
1691535272971,66.9
1691535273171,59.3
1691535273371,69.1
1691535273571,58.1
1691535273771,70.1
1691535273971,56.3
1691535274171,55.5
1691535274371,54.9
1691535274571,54.9
1691535274771,53.5
1691535274971,52.3
1691535275171,51.5
1691535275371,50.3
1691535275571,51.3
1691535275771,48.6
1691535275971,47.7
1691535276171,47.0
1691535276371,47.4
1691535276571,45.5
1691535276771,44.3
1691535276971,43.4
1691535277171,42.2
1691535277371,41.4
1691535277571,60.6
1691535277771,62.5
1691535277971,59.4
1691535278171,58.2
1691535278371,57.4
1691535278571,56.3
1691535278771,55.5
1691535278971,55.3
1691535279171,53.4
1691535279371,52.6
1691535279571,51.5
1691535279771,50.9
1691535279971,49.9
1691535280171,49.8
1691535280371,49.1
1691535280571,48.3
1691535280771,47.3
1691535280971,46.3
1691535281171,45.8
1691535281371,50.0
1691535281571,44.2
1691535281771,44.5
1691535281971,42.4
1691535282171,61.3
1691535282371,60.4
1691535282571,59.6
1691535282771,59.4
1691535282971,57.9
1691535283171,57.6
1691535283371,57.2
